,Time,mos_avg,mos_min
0,2015-02-09 18:42:51,0.201524944911478,0.2804910221212753
1,2015-02-10 10:12:19,0.6026150113831031,0.1307432829718923
2,2015-02-10 11:15:42,0.2764570462212169,0.6902211542797148
3,2015-02-10 15:03:20,0.7935386715673858,0.6384987816820314
4,2015-02-10 15:03:53,0.6533706746477232,0.24817680076768905
5,2015-02-10 15:35:14,0.3349804594985294,0.06583617701682165
6,2015-02-10 15:53:32,0.18658427430510982,0.8188258863873731
7,2015-02-10 15:55:10,0.1780137536883989,0.6989956898802199
8,2015-02-10 16:18:47,0.8028678860666106,0.7392444152127053
9,2015-02-10 16:21:42,0.1341209939089355,0.5296450205276431
10,2015-02-10 16:42:47,0.35121879164468184,0.09410211072295005
11,2015-02-10 16:50:45,0.02576833235341147,0.40472590224934235
12,2015-02-10 16:55:37,0.2847018733174219,0.2780768761327651
13,2015-02-10 17:04:15,0.4240769246155305,0.27489461096333867
14,2015-02-11 09:09:01,0.9982259069866547,0.7185717114016824
15,2015-02-11 09:13:15,0.04295415186457052,0.9455175810052822
16,2015-02-11 09:27:01,0.39565004161852313,0.26883392506978365
17,2015-02-11 09:33:55,0.9880498386118327,0.8925928857199547
18,2015-02-11 09:37:10,0.3550640901407146,0.7179632894810068
19,2015-02-11 09:47:30,0.7775499410856898,0.3158024599778898
20,2015-02-11 09:52:40,0.5993370783011335,0.8205097813106838
21,2015-02-11 09:53:20,0.3138602151556137,0.5788804438006766
22,2015-02-11 10:01:32,0.4941896714902183,0.8298479867140921
23,2015-02-11 10:08:45,0.6344532596760706,0.891511374530987
24,2015-02-11 10:59:07,0.9393833637125448,0.5416076639497953
25,2015-02-11 11:52:14,0.18242481584567038,0.4401954730238501
26,2015-02-11 12:20:41,0.615521735006082,0.7607240827191746
27,2015-02-11 12:21:53,0.27102966857365574,0.1034154065932571
28,2015-02-11 12:23:08,0.5596526252813154,0.13978604341925738
29,2015-02-11 12:29:48,0.7573226609304533,0.2538634110662801
30,2015-02-11 12:30:59,0.44535313087498274,0.7623361517155672
31,2015-02-11 12:32:13,0.6789461573674528,0.16151955862770184
32,2015-02-11 12:33:28,0.6077849045899563,0.30093685197455344
33,2015-02-11 12:34:37,0.6347429810119029,0.589383892099456
34,2015-02-11 12:35:47,0.176706566202244,0.8897420287015363
35,2015-02-11 12:37:01,0.09956649199429013,0.7124993503301206
36,2015-02-11 12:38:14,0.13863158484232674,0.9731993459806866
37,2015-02-11 12:39:30,0.8486465559482582,0.9485397999381776
38,2015-02-11 12:41:33,0.07462491741024557,0.9048800177948991
39,2015-02-11 12:53:14,0.5525412923060712,0.5033887498114028
40,2015-02-11 12:54:25,0.2200606098611072,0.9347333242788415
41,2015-02-11 12:55:35,0.10884440554361674,0.04135241644563381
42,2015-02-11 14:40:00,0.46246284792778614,0.875350207106174
43,2015-02-11 14:40:38,0.29552741157215745,0.9293078445899827
44,2015-02-11 14:52:31,0.8326363044442104,0.32817070303368956
45,2015-02-11 14:53:32,0.32143552011132015,0.8421299343526802
46,2015-02-22 14:06:50,0.6862307196663404,0.45020559555013273
47,2015-02-25 10:45:45,0.25194300467762,0.5635006103348547
48,2015-02-25 11:02:26,0.8259051002527648,0.5697192922846386
49,2015-02-25 12:59:57,0.43803987015655077,0.23411593714092627
50,2015-02-25 15:13:46,0.21446144897242603,0.36657743875869353
51,2015-02-25 15:15:52,0.7943511156145394,0.6699625463292267
52,2015-02-25 17:53:01,0.6097747665249138,0.4601428546981797
53,2015-02-25 19:41:46,0.20019454914788293,0.12297978350394545
54,2015-02-25 19:43:51,0.6792417756235268,0.17173156543893042
55,2015-02-25 19:47:44,0.11616525060176985,0.41873049019669384
56,2015-02-25 19:52:08,0.7010531347537506,0.272858908859968
57,2015-03-05 10:26:27,0.20972731158184155,0.6739436817030705
58,2015-03-05 10:47:40,0.8210995034019976,0.7503325209164672
59,2015-03-05 16:24:05,0.2198374776976082,0.5350298221334402
60,2015-03-27 18:49:58,0.34888332207316,0.7664203566205527
61,2015-04-04 13:11:35,0.3628466008045722,0.6401846066355764
62,2015-04-07 12:38:51,0.569070611280931,0.3107749878053221
63,2015-04-07 15:57:55,0.42099428620831014,0.8709630117150424
