,Time,mos_avg,mos_min
0,2015-02-10 14:57:26,0.658072430152036,0.2649677124485173
1,2015-02-10 15:02:18,0.34556735147438056,0.8877622013853155
2,2015-02-15 07:46:59,0.34333741849419896,0.8353441034730311
3,2015-02-15 08:28:24,0.8901304474807986,0.868102335097409
4,2015-02-15 08:54:15,0.28257808555520947,0.3386707610143316
5,2015-02-15 09:35:31,0.9476995997725531,0.43327502079251023
6,2015-02-15 09:54:39,0.6210647792537172,0.87418975007817
7,2015-02-16 08:25:07,0.9594482106373344,0.8207502172345814
8,2015-02-16 08:38:14,0.8744351098407451,0.46932188351573756
9,2015-02-16 08:57:39,0.8516862168126856,0.5794097525721237
10,2015-02-16 09:01:03,0.45278702981938435,0.070790543513093
11,2015-02-16 09:28:38,0.9180493892780042,0.14491848910989025
12,2015-02-16 10:32:19,0.44384545519323015,0.15258234833396878
13,2015-02-16 11:45:56,0.34312245692346344,0.6886836032605413
14,2015-02-16 11:52:18,0.2199292886312838,0.7431008673508963
15,2015-02-16 12:10:30,0.2750802118974307,0.40653750832235613
16,2015-02-16 13:34:30,0.9305253643740273,0.03314639925362983
17,2015-02-16 13:35:54,0.4791269776564091,0.24182110439936733
18,2015-02-17 12:53:14,0.6558936034008839,0.3599894082193239
19,2015-02-17 13:06:20,0.831590227117924,0.0561264844499505
20,2015-02-17 13:23:02,0.3074694259714964,0.28753505020840653
21,2015-02-17 15:20:09,0.5848317779525978,0.5114156628513005
22,2015-02-17 15:23:41,0.45107347137082804,0.5938390042613005
23,2015-02-17 15:51:00,0.28759675978213595,0.9744066697611036
24,2015-02-18 13:01:29,0.8352902857587295,0.8558890216747848
25,2015-02-18 14:20:56,0.8687913968631531,0.5931046172146863
26,2015-02-18 14:38:42,0.21100952992379507,0.9335405587742358
27,2015-02-18 15:45:57,0.1866285032699626,0.47590896532177596
28,2015-02-18 16:25:57,0.710953809374527,0.5192104339727661
29,2015-02-18 16:49:54,0.8885715471335404,0.7037882526315895
30,2015-02-19 09:57:26,0.6196600000818985,0.43969315974226597
31,2015-02-19 10:00:15,0.9144189994714449,0.6847589682819161
32,2015-02-19 10:02:41,0.3737480728361413,0.3454065363155726
33,2015-02-19 10:05:16,0.1739408677417017,0.917430719572951
34,2015-02-19 10:31:40,0.7021284713001155,0.29233338214221527
35,2015-02-19 10:38:09,0.4513904034031756,0.6571372244835147
36,2015-02-19 11:04:50,0.42570583866831435,0.1912079979578728
37,2015-02-19 11:21:54,0.42273267096960665,0.617692637093247
38,2015-02-19 15:51:36,0.46639465210412046,0.40755756117232156
39,2015-02-23 08:48:37,0.6252697108565393,0.38971590226240704
40,2015-02-23 08:51:40,0.6406171165597611,0.668149267688591
41,2015-02-23 09:10:54,0.02720951253422632,0.9675823071529557
42,2015-02-23 09:19:39,0.1425817400907311,0.36630550069673606
43,2015-02-23 09:31:33,0.7031808442548402,0.10975725011875836
44,2015-03-05 11:02:18,0.4734610756329025,0.3634908630663698
45,2015-03-05 11:39:58,0.6383657613662461,0.7199340882688029
46,2015-03-05 11:43:12,0.20250314046213413,0.7652102214067374
47,2015-03-05 11:45:51,0.3952263013928554,0.4198925803401554
48,2015-03-05 11:49:24,0.3272081405234887,0.057776374225458116
49,2015-03-05 11:52:31,0.2355604136549997,0.7619627700281898
50,2015-03-05 16:25:11,0.9845149527778428,0.04804350218991016
51,2015-03-05 16:30:25,0.4592076351439145,0.28733581769131
52,2015-05-25 23:57:47,0.4050489016022053,0.1924634313416862
53,2015-05-26 06:07:33,0.09264789712083554,0.9636164289158605
